filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,画像サイズ,35mm換算,曜日,日付,時間帯,土日_tf,場所
DSD06258-1218,19,43,male,0.008,0.005,0.002,0,0.13,0.851,0.004,0,35.65955056,139.7005294,38,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,20,23,male,0.003,0.002,0.002,0,0.34,0.651,0.002,0.001,35.65958889,139.7004944,56,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,20,23,female,0,0,0,0,0,0.996,0.004,0,35.6595675,139.7005142,49,70,土,2019/12/21,1,1,スクランブル交差点
A7300006-1221-2,20,63,male,0,0,0,0,0.01,0.987,0.001,0.002,35.65960778,139.7006486,42,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,20,25,female,0,0,0,0,0.002,0.997,0.001,0,35.65939139,139.7005822,58,61,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,20,19,female,0.026,0.002,0.007,0,0.052,0.905,0.008,0.001,35.65934195,139.7006131,71,70,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,20,29,female,0,0,0,0,0.514,0.485,0.001,0,35.659445,139.7007353,43,70,土,2019/12/21,1,1,スクランブル交差点
A7300012-1221-2,20,56,male,0,0,0,0,0.001,0.999,0,0,35.65940556,139.7007033,43,70,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,20,25,female,0,0,0,0,0,0.999,0,0,35.65938445,139.7006889,54,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,20,24,female,0,0,0,0,0.998,0.002,0,0,35.65934806,139.7007142,62,36,土,2019/12/21,1,1,スクランブル交差点
A7300045-1221-2,20,44,female,0,0,0,0,0.001,0.996,0.003,0,35.65921611,139.7008472,40,36,土,2019/12/21,1,1,スクランブル交差点
DSC01441,20,23,female,0.001,0,0,0,0,0.984,0.006,0.008,35.65962847,139.6991469,103,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,20,17,female,0.001,0,0,0,0.996,0,0.003,0,35.65962056,139.7000589,42,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,20,18,male,0,0,0,0,0,1,0,0,35.65953139,139.7000864,51,32,土,2019/12/7,2,1,スクランブル交差点
DSC01448,20,23,male,0,0,0,0,0,0.995,0,0.005,35.65948333,139.7001108,47,32,土,2019/12/7,2,1,スクランブル交差点
DSC01452,20,19,male,0,0.002,0,0,0.002,0.984,0.011,0,35.65976556,139.7004544,81,77,土,2019/12/7,2,1,スクランブル交差点
DSC01453,20,13,female,0,0,0,0,0,1,0,0,35.65977306,139.7004567,51,77,土,2019/12/7,2,1,スクランブル交差点
DSC01454,20,19,female,0,0,0,0,0,0.999,0.001,0,35.65976639,139.7004625,50,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,20,24,male,0.001,0,0,0,0.015,0.98,0.004,0,35.65974167,139.7004378,52,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,20,25,female,0.001,0.007,0.001,0,0.238,0.735,0.018,0,35.65973917,139.7004133,39,77,土,2019/12/7,2,1,スクランブル交差点
DSC01457,20,47,female,0,0,0,0,0,0.869,0.001,0.13,35.65966556,139.7003481,46,105,土,2019/12/7,2,1,スクランブル交差点
DSC01465,20,18,male,0,0,0,0,0,0.967,0.033,0,35.65952583,139.7003619,64,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,20,19,female,0,0,0.001,0,0.982,0.001,0.015,0,35.65951028,139.7003717,67,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,20,28,male,0,0,0,0,0,0.996,0.001,0.002,35.65954556,139.7002856,50,71,土,2019/12/7,2,1,スクランブル交差点
DSC01486,20,17,female,0,0,0,0,0,0.994,0,0.006,35.65957389,139.7003528,52,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,20,21,male,0,0,0,0,0.838,0.162,0,0,35.65953472,139.7003464,47,66,土,2019/12/7,2,1,スクランブル交差点
DSC02197,20,25,male,0,0,0,0,0.003,0.992,0.004,0,35.65947333,139.7005153,78,105,日,2019/12/8,2,1,スクランブル交差点
DSC02198,20,23,female,0,0,0,0,0.013,0.986,0,0,35.65941306,139.7004728,47,105,日,2019/12/8,2,1,スクランブル交差点
DSC02203,20,40,male,0.001,0.001,0,0,0,0.991,0.007,0,35.65958917,139.7001161,50,105,日,2019/12/8,2,1,スクランブル交差点
DSC02204,20,41,male,0,0,0,0,0.003,0.996,0.001,0,35.65958667,139.7001108,55,105,日,2019/12/8,2,1,スクランブル交差点
DSC02214,20,56,female,0.002,0,0,0,0,0.993,0.004,0,35.65969472,139.7003156,60,105,日,2019/12/8,2,1,スクランブル交差点
DSC02216,20,23,male,0,0,0,0,0,1,0,0,35.65970056,139.70033,45,65,日,2019/12/8,2,1,スクランブル交差点
DSC02218,20,21,male,0,0,0,0,0,0.999,0,0,35.65971639,139.7003228,49,105,日,2019/12/8,2,1,スクランブル交差点
DSC02219,20,24,male,0,0,0,0,0,0.987,0.013,0,35.659695,139.7004664,61,35,日,2019/12/8,2,1,スクランブル交差点
DSC02223,20,33,female,0.002,0.001,0.001,0,0.013,0.983,0.001,0,35.65909695,139.7005647,61,35,日,2019/12/8,2,1,スクランブル交差点
DSC02521,20,25,female,0,0,0,0,0.019,0.974,0.002,0.005,35.65971,139.7005958,47,105,日,2019/12/8,3,1,スクランブル交差点
DSC02529,20,23,male,0.02,0,0,0.001,0.001,0.968,0.002,0.009,35.65935083,139.7003892,41,35,日,2019/12/8,3,1,スクランブル交差点
DSD06258-1218,20,19,female,0,0,0,0,0,0.999,0,0,35.65955056,139.7005294,38,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,21,20,female,0.002,0.001,0,0,0,0.475,0.521,0,35.65958889,139.7004944,56,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,21,38,female,0,0.022,0,0,0.041,0.936,0.001,0,35.6595675,139.7005142,49,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,21,20,male,0,0,0,0,0.966,0.033,0,0,35.65939139,139.7005822,51,61,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,21,24,female,0.011,0.001,0.001,0,0.001,0.985,0.002,0,35.65934195,139.7006131,70,70,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,21,42,female,0,0,0,0,0.791,0.209,0,0,35.659445,139.7007353,41,70,土,2019/12/21,1,1,スクランブル交差点
A7300012-1221-2,21,32,male,0,0,0,0,0.009,0.989,0.001,0.001,35.65940556,139.7007033,40,70,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,21,22,female,0,0,0,0,0.019,0.981,0.001,0,35.65938445,139.7006889,53,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,21,28,male,0,0.001,0,0,0.007,0.989,0.002,0,35.65934806,139.7007142,54,36,土,2019/12/21,1,1,スクランブル交差点
A7300045-1221-2,21,30,male,0,0.01,0,0,0.015,0.974,0,0,35.65921611,139.7008472,40,36,土,2019/12/21,1,1,スクランブル交差点
DSC01441,21,22,female,0,0,0,0,0.998,0.002,0,0,35.65962847,139.6991469,99,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,21,40,male,0,0,0,0.001,0,0.964,0.007,0.027,35.65962056,139.7000589,40,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,21,22,male,0.004,0.001,0,0.006,0.025,0.919,0.005,0.04,35.65953139,139.7000864,50,32,土,2019/12/7,2,1,スクランブル交差点
DSC01448,21,7,female,0,0,0,0,0.004,0.996,0,0,35.65948333,139.7001108,36,32,土,2019/12/7,2,1,スクランブル交差点
DSC01454,21,9,female,0.001,0,0,0,0.001,0.784,0.001,0.212,35.65976639,139.7004625,50,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,21,17,female,0.001,0,0,0,0,0.998,0,0.001,35.65974167,139.7004378,52,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,21,27,male,0,0,0,0,0.001,0.998,0,0,35.65973917,139.7004133,39,77,土,2019/12/7,2,1,スクランブル交差点
DSC01465,21,24,male,0,0,0,0,1,0,0,0,35.65952583,139.7003619,63,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,21,21,female,0,0,0,0,0.993,0.007,0,0,35.65951028,139.7003717,66,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,21,10,female,0,0,0,0,0,0.994,0.006,0,35.65954556,139.7002856,49,71,土,2019/12/7,2,1,スクランブル交差点
DSC01486,21,24,female,0,0,0,0,0.991,0.009,0,0,35.65957389,139.7003528,51,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,21,15,female,0,0,0,0,0.002,0.993,0.003,0.001,35.65953472,139.7003464,47,66,土,2019/12/7,2,1,スクランブル交差点
DSC02197,21,36,male,0,0,0,0,0,1,0,0,35.65947333,139.7005153,73,105,日,2019/12/8,2,1,スクランブル交差点
DSC02198,21,10,female,0,0,0,0,0.001,0.996,0.001,0.002,35.65941306,139.7004728,45,105,日,2019/12/8,2,1,スクランブル交差点
DSC02203,21,32,male,0,0,0,0,0,0.984,0.016,0,35.65958917,139.7001161,50,105,日,2019/12/8,2,1,スクランブル交差点
DSC02204,21,26,male,0,0,0,0,0,0.999,0.001,0,35.65958667,139.7001108,53,105,日,2019/12/8,2,1,スクランブル交差点
DSC02214,21,54,male,0,0,0,0,0,0.992,0.007,0,35.65969472,139.7003156,57,105,日,2019/12/8,2,1,スクランブル交差点
DSC02216,21,23,female,0,0,0,0,0.008,0.991,0.001,0,35.65970056,139.70033,44,65,日,2019/12/8,2,1,スクランブル交差点
DSC02218,21,22,female,0,0,0,0,0,0.993,0.006,0,35.65971639,139.7003228,48,105,日,2019/12/8,2,1,スクランブル交差点
DSC02219,21,23,male,0,0,0,0,0,0.989,0.009,0.001,35.659695,139.7004664,61,35,日,2019/12/8,2,1,スクランブル交差点
DSC02223,21,23,male,0,0,0,0,0.775,0.222,0.001,0.001,35.65909695,139.7005647,56,35,日,2019/12/8,2,1,スクランブル交差点
DSC02521,21,27,male,0,0,0,0,0.001,0.999,0,0,35.65971,139.7005958,43,105,日,2019/12/8,3,1,スクランブル交差点
DSC02529,21,27,male,0.001,0.001,0,0,0,0.998,0.001,0,35.65935083,139.7003892,38,35,日,2019/12/8,3,1,スクランブル交差点
DSD06258-1218,21,23,female,0,0,0,0,0,0.978,0.018,0.004,35.65955056,139.7005294,37,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,22,44,male,0,0,0,0,0,0.764,0.235,0,35.65958889,139.7004944,56,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,22,25,female,0,0,0,0,0.001,0.988,0.005,0.006,35.6595675,139.7005142,49,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,22,46,male,0,0,0,0,0.021,0.977,0.002,0,35.65939139,139.7005822,45,61,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,22,41,male,0,0,0,0,0,0.996,0.004,0,35.65934195,139.7006131,70,70,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,22,15,female,0.001,0,0,0.001,0,0.318,0,0.68,35.659445,139.7007353,40,70,土,2019/12/21,1,1,スクランブル交差点
A7300012-1221-2,22,26,male,0,0,0,0,0.012,0.988,0,0,35.65940556,139.7007033,40,70,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,22,51,male,0,0,0,0,0.022,0.978,0,0,35.65938445,139.7006889,46,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,22,13,female,0,0,0,0,0,1,0,0,35.65934806,139.7007142,49,36,土,2019/12/21,1,1,スクランブル交差点
DSC01441,22,25,female,0.005,0,0.001,0.001,0.006,0.967,0.009,0.01,35.65962847,139.6991469,96,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,22,26,male,0,0,0,0,0,1,0,0,35.65962056,139.7000589,40,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,22,56,male,0.005,0,0,0,0.22,0.772,0.001,0.002,35.65953139,139.7000864,45,32,土,2019/12/7,2,1,スクランブル交差点
DSC01454,22,22,female,0.004,0,0.004,0.007,0.464,0.102,0.055,0.364,35.65976639,139.7004625,50,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,22,23,male,0,0,0,0,0,0.999,0.001,0,35.65974167,139.7004378,52,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,22,12,female,0,0.002,0,0,0.385,0.61,0,0.002,35.65973917,139.7004133,37,77,土,2019/12/7,2,1,スクランブル交差点
DSC01465,22,25,male,0,0,0,0,0,0.997,0.003,0,35.65952583,139.7003619,61,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,22,27,female,0.011,0.001,0.002,0.001,0.082,0.89,0.009,0.003,35.65951028,139.7003717,66,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,22,27,male,0,0,0,0,0,1,0,0,35.65954556,139.7002856,47,71,土,2019/12/7,2,1,スクランブル交差点
DSC01486,22,23,male,0,0,0,0,0.983,0.017,0,0,35.65957389,139.7003528,51,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,22,24,female,0,0,0,0,0.021,0.977,0.002,0,35.65953472,139.7003464,47,66,土,2019/12/7,2,1,スクランブル交差点
DSC02197,22,23,female,0,0.001,0,0,0.808,0.188,0,0.002,35.65947333,139.7005153,72,105,日,2019/12/8,2,1,スクランブル交差点
DSC02198,22,18,female,0,0,0,0,0.012,0.979,0.001,0.006,35.65941306,139.7004728,41,105,日,2019/12/8,2,1,スクランブル交差点
DSC02203,22,35,female,0,0,0,0,0,0.999,0.001,0,35.65958917,139.7001161,50,105,日,2019/12/8,2,1,スクランブル交差点
DSC02204,22,24,male,0,0,0,0.002,0,0.966,0.019,0.014,35.65958667,139.7001108,50,105,日,2019/12/8,2,1,スクランブル交差点
DSC02214,22,23,male,0,0,0,0,0.737,0.262,0,0.001,35.65969472,139.7003156,57,105,日,2019/12/8,2,1,スクランブル交差点
DSC02216,22,30,male,0.01,0.001,0.002,0.001,0.263,0.63,0.002,0.092,35.65970056,139.70033,42,65,日,2019/12/8,2,1,スクランブル交差点
DSC02218,22,20,female,0,0,0,0,0,0.999,0.001,0,35.65971639,139.7003228,48,105,日,2019/12/8,2,1,スクランブル交差点
DSC02219,22,19,female,0.002,0,0,0.001,0.011,0.782,0.002,0.201,35.659695,139.7004664,59,35,日,2019/12/8,2,1,スクランブル交差点
DSC02223,22,33,male,0,0.138,0,0,0.103,0.755,0.004,0,35.65909695,139.7005647,51,35,日,2019/12/8,2,1,スクランブル交差点
DSC02521,22,24,female,0,0,0,0,0.005,0.983,0.012,0,35.65971,139.7005958,42,105,日,2019/12/8,3,1,スクランブル交差点
DSD06258-1218,22,13,female,0,0,0,0.005,0.001,0.968,0.008,0.017,35.65955056,139.7005294,37,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,23,43,female,0.001,0.001,0,0,0,0.99,0.007,0,35.65958889,139.7004944,56,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,23,62,male,0,0,0,0,0,0.998,0.002,0,35.6595675,139.7005142,48,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,23,51,male,0,0,0,0,0,0.992,0.005,0.003,35.65939139,139.7005822,43,61,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,23,29,male,0,0,0,0,0,0.998,0.002,0,35.65934195,139.7006131,69,70,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,23,22,female,0,0,0,0,0,0.998,0.001,0.001,35.659445,139.7007353,40,70,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,23,34,female,0,0,0,0,0,1,0,0,35.65938445,139.7006889,44,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,23,31,female,0.002,0.001,0,0,0.099,0.894,0.004,0,35.65934806,139.7007142,47,36,土,2019/12/21,1,1,スクランブル交差点
A7300045-1221-2,23,19,female,0.001,0.021,0,0,0,0.967,0.011,0,35.65921611,139.7008472,37,36,土,2019/12/21,1,1,スクランブル交差点
DSC01441,23,24,male,0.136,0,0.002,0,0.529,0.326,0.004,0.001,35.65962847,139.6991469,80,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,23,27,male,0,0,0,0,0.001,0.998,0.001,0,35.65962056,139.7000589,40,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,23,31,male,0.003,0,0,0,0,0.992,0.004,0,35.65953139,139.7000864,36,32,土,2019/12/7,2,1,スクランブル交差点
DSC01454,23,8,female,0,0,0,0,0,0.999,0.001,0,35.65976639,139.7004625,49,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,23,25,male,0,0.001,0,0,0.276,0.72,0.003,0,35.65974167,139.7004378,51,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,23,19,male,0.001,0.001,0,0,0,0.995,0.002,0.001,35.65973917,139.7004133,37,77,土,2019/12/7,2,1,スクランブル交差点
DSC01465,23,25,female,0,0,0,0,0.995,0.001,0.003,0,35.65952583,139.7003619,58,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,23,31,male,0,0.002,0,0,0,0.989,0.008,0.001,35.65951028,139.7003717,65,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,23,12,female,0,0,0,0,0.021,0.977,0.001,0,35.65954556,139.7002856,46,71,土,2019/12/7,2,1,スクランブル交差点
DSC01486,23,15,female,0,0,0,0,0,0.999,0,0,35.65957389,139.7003528,50,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,23,30,male,0,0.001,0,0,0.135,0.864,0,0,35.65953472,139.7003464,47,66,土,2019/12/7,2,1,スクランブル交差点
DSC02197,23,20,male,0,0,0,0,0.036,0.961,0.001,0.001,35.65947333,139.7005153,72,105,日,2019/12/8,2,1,スクランブル交差点
DSC02198,23,23,female,0.006,0,0.001,0,0,0.928,0.001,0.063,35.65941306,139.7004728,39,105,日,2019/12/8,2,1,スクランブル交差点
DSC02203,23,20,male,0,0,0,0,0,0.974,0.024,0.001,35.65958917,139.7001161,49,105,日,2019/12/8,2,1,スクランブル交差点
DSC02204,23,1,female,0,0,0,0.002,0,0.48,0.002,0.516,35.65958667,139.7001108,50,105,日,2019/12/8,2,1,スクランブル交差点
DSC02214,23,30,male,0,0,0,0,0.002,0.996,0.001,0,35.65969472,139.7003156,52,105,日,2019/12/8,2,1,スクランブル交差点
DSC02216,23,21,female,0,0,0,0,0.22,0.779,0.001,0,35.65970056,139.70033,42,65,日,2019/12/8,2,1,スクランブル交差点
DSC02218,23,26,female,0,0,0,0,0,1,0,0,35.65971639,139.7003228,47,105,日,2019/12/8,2,1,スクランブル交差点
DSC02219,23,18,male,0.002,0.016,0,0.001,0.001,0.952,0.027,0.002,35.659695,139.7004664,58,35,日,2019/12/8,2,1,スクランブル交差点
DSC02223,23,18,female,0,0.006,0,0,0.001,0.954,0.039,0,35.65909695,139.7005647,50,35,日,2019/12/8,2,1,スクランブル交差点
DSC02521,23,19,female,0,0,0,0,0.002,0.992,0.001,0.005,35.65971,139.7005958,40,105,日,2019/12/8,3,1,スクランブル交差点
DSD06258-1218,23,40,male,0,0.005,0,0,0.163,0.83,0.002,0,35.65955056,139.7005294,37,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,24,23,male,0,0,0,0.009,0,0.825,0.002,0.164,35.65958889,139.7004944,55,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,24,42,female,0,0,0,0,0,0.886,0.114,0,35.6595675,139.7005142,48,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,24,33,female,0,0.002,0,0,0,0.984,0.013,0,35.65939139,139.7005822,42,61,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,24,23,female,0,0.002,0,0,0,0.908,0.089,0,35.65934195,139.7006131,67,70,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,24,25,male,0.001,0,0,0,0.005,0.994,0,0,35.659445,139.7007353,38,70,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,24,22,female,0.004,0,0.001,0.001,0.016,0.958,0.017,0.003,35.65938445,139.7006889,42,36,土,2019/12/21,1,1,スクランブル交差点
A7300045-1221-2,24,39,male,0,0,0,0,0.002,0.994,0.003,0,35.65921611,139.7008472,36,36,土,2019/12/21,1,1,スクランブル交差点
DSC01441,24,16,male,0,0,0.001,0,0.001,0.978,0.015,0.004,35.65962847,139.6991469,73,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,24,20,female,0,0,0,0,0.046,0.954,0,0,35.65962056,139.7000589,40,105,土,2019/12/7,2,1,スクランブル交差点
DSC01454,24,5,female,0,0,0,0,0,1,0,0,35.65976639,139.7004625,49,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,24,48,male,0,0.046,0,0,0,0.912,0.041,0.001,35.65974167,139.7004378,51,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,24,8,female,0,0,0,0,0.055,0.944,0,0,35.65973917,139.7004133,37,77,土,2019/12/7,2,1,スクランブル交差点
DSC01465,24,28,male,0,0,0,0,0,1,0,0,35.65952583,139.7003619,56,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,24,31,male,0,0,0,0,0,0.999,0,0,35.65951028,139.7003717,64,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,24,55,female,0,0.001,0,0,0.928,0.071,0,0,35.65954556,139.7002856,44,71,土,2019/12/7,2,1,スクランブル交差点
DSC01486,24,24,male,0,0,0,0,0.006,0.993,0,0,35.65957389,139.7003528,49,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,24,21,female,0,0,0,0,0,0.997,0,0.003,35.65953472,139.7003464,47,66,土,2019/12/7,2,1,スクランブル交差点
DSC02197,24,18,male,0,0,0,0,0,0.994,0.006,0,35.65947333,139.7005153,71,105,日,2019/12/8,2,1,スクランブル交差点
DSC02198,24,15,female,0,0,0,0,0,0.943,0.056,0.001,35.65941306,139.7004728,36,105,日,2019/12/8,2,1,スクランブル交差点
DSC02203,24,18,male,0,0.001,0,0,0.65,0.347,0.001,0.001,35.65958917,139.7001161,49,105,日,2019/12/8,2,1,スクランブル交差点
DSC02214,24,36,male,0,0,0,0,0,1,0,0,35.65969472,139.7003156,50,105,日,2019/12/8,2,1,スクランブル交差点
DSC02218,24,24,female,0.001,0.001,0.001,0,0.547,0.445,0.004,0.002,35.65971639,139.7003228,47,105,日,2019/12/8,2,1,スクランブル交差点
DSC02219,24,18,female,0,0,0,0,1,0,0,0,35.659695,139.7004664,57,35,日,2019/12/8,2,1,スクランブル交差点
DSC02223,24,17,male,0,0,0,0,0,0.995,0.001,0.004,35.65909695,139.7005647,45,35,日,2019/12/8,2,1,スクランブル交差点
DSD06258-1218,24,48,male,0,0,0,0,0,0.997,0.003,0,35.65955056,139.7005294,36,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,25,24,female,0,0.001,0,0.006,0,0.946,0.03,0.017,35.65958889,139.7004944,55,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,25,50,male,0,0,0,0,0.975,0.024,0,0,35.6595675,139.7005142,48,70,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,25,19,female,0,0.002,0,0,0.003,0.987,0.008,0,35.65934195,139.7006131,66,70,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,25,27,female,0,0,0,0,0,0.999,0.001,0,35.659445,139.7007353,37,70,土,2019/12/21,1,1,スクランブル交差点
DSC01441,25,19,male,0.001,0.001,0.001,0,0.448,0.504,0.006,0.039,35.65962847,139.6991469,70,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,25,24,female,0,0,0,0,0.001,0.998,0,0,35.65962056,139.7000589,39,105,土,2019/12/7,2,1,スクランブル交差点
DSC01454,25,13,female,0,0,0,0,0,0.976,0,0.023,35.65976639,139.7004625,49,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,25,22,female,0,0,0,0,0.249,0.749,0.001,0.001,35.65974167,139.7004378,51,77,土,2019/12/7,2,1,スクランブル交差点
