filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,âÊëúÉTÉCÉY,35mmä∑éZ,ójì˙,ì˙ït,éûä‘ë—,male_tf,happy_tf,kao,distance,èÍèä
DSD07829-200111,7,35,male,0,0.002,0,0,0,0.996,0.002,0,35.67121,139.7048956,169,35,ìy,2020/1/11,2,1,0,161.9,5.6232643,2
DSD07829-200111,8,21,female,0,0.003,0,0,0.003,0.985,0.004,0.004,35.67121,139.7048956,139,35,ìy,2020/1/11,2,0,0,153.8,6.489436451,2
DSD07829-200111,9,21,female,0,0.001,0,0,0.008,0.99,0.001,0,35.67121,139.7048956,122,35,ìy,2020/1/11,2,0,0,153.8,7.388825137,2
DSD07829-200111,10,21,male,0,0,0,0,0,0.972,0.027,0.001,35.67121,139.7048956,83,35,ìy,2020/1/11,2,1,0,161.9,11.41351406,2
DSD07829-200111,13,32,male,0.002,0.1,0,0,0,0.893,0.004,0,35.67121,139.7048956,64,35,ìy,2020/1/11,2,1,0,161.9,14.79151042,2
DSD07829-200111,15,46,male,0,0,0,0,0,0.999,0,0.001,35.67121,139.7048956,40,35,ìy,2020/1/11,2,1,0,161.9,23.64541667,2
DSD07830-200111,1,22,female,0,0,0,0,0,0.975,0.016,0.008,35.67105722,139.7050203,301,35,ìy,2020/1/11,2,0,0,153.8,3.015620155,2
DSD07830-200111,2,28,male,0,0,0,0,0,0.995,0.005,0,35.67105722,139.7050203,274,35,ìy,2020/1/11,2,1,0,161.9,3.481776156,2
DSD07830-200111,3,18,female,0.003,0,0,0,0,0.981,0.016,0,35.67105722,139.7050203,152,35,ìy,2020/1/11,2,0,0,153.8,5.937412281,2
DSD07830-200111,4,36,male,0,0.067,0,0,0.008,0.923,0.001,0,35.67105722,139.7050203,95,35,ìy,2020/1/11,2,1,0,161.9,9.97622807,2
DSD07830-200111,5,18,female,0,0.003,0,0,0.019,0.963,0.001,0.014,35.67105722,139.7050203,83,35,ìy,2020/1/11,2,0,0,153.8,10.84423695,2
DSD07831-200111,1,9,male,0,0.001,0,0,0.002,0.894,0.103,0,35.67105278,139.7051886,432,35,ìy,2020/1/11,2,1,0,161.9,2.221149691,2
DSD07831-200111,2,18,male,0,0,0,0,0,0.999,0,0,35.67105278,139.7051886,224,35,ìy,2020/1/11,2,1,0,161.9,4.251145833,2
DSD07831-200111,3,19,female,0,0,0,0,0.001,0.996,0.002,0,35.67105278,139.7051886,182,35,ìy,2020/1/11,2,0,0,153.8,4.964487179,2
DSD07832-200111,1,25,male,0.001,0.001,0.003,0.001,0.001,0.954,0.009,0.031,35.67099361,139.7052831,378,35,ìy,2020/1/11,2,1,0,161.9,2.53345679,2
DSD07832-200111,2,21,female,0,0,0,0.001,0,0.857,0.14,0.002,35.67099361,139.7052831,343,35,ìy,2020/1/11,2,0,0,153.8,2.650646259,2
DSD07832-200111,3,40,male,0,0,0,0,0.943,0.057,0,0,35.67099361,139.7052831,205,35,ìy,2020/1/11,2,1,1,161.9,4.641910569,2
DSD07832-200111,4,18,male,0,0.001,0,0,0.771,0.228,0,0,35.67099361,139.7052831,187,35,ìy,2020/1/11,2,1,1,161.9,5.085356506,2
DSD07833-200111,1,46,female,0,0.002,0,0,0.001,0.989,0.007,0,35.67095056,139.7053381,482,35,ìy,2020/1/11,2,0,0,153.8,1.896341632,2
DSD07833-200111,2,48,male,0,0.005,0,0,0,0.754,0.24,0.001,35.67095056,139.7053381,471,35,ìy,2020/1/11,2,1,0,161.9,2.040130927,2
DSD07833-200111,3,15,female,0,0.003,0,0.003,0,0.78,0.182,0.031,35.67095056,139.7053381,265,35,ìy,2020/1/11,2,0,0,153.8,3.420534591,2
DSD07833-200111,4,19,female,0.001,0.001,0,0,0.004,0.993,0.001,0,35.67095056,139.7053381,232,35,ìy,2020/1/11,2,0,0,153.8,3.902097701,2
DSD07833-200111,5,20,female,0,0.001,0,0,0.002,0.969,0.002,0.027,35.67095056,139.7053381,213,35,ìy,2020/1/11,2,0,0,153.8,4.247050078,2
DSD07833-200111,6,17,female,0,0,0,0,0,0.94,0.06,0,35.67095056,139.7053381,194,35,ìy,2020/1/11,2,0,0,153.8,4.659570447,2
DSD07833-200111,7,18,female,0,0,0,0,0,0.984,0.016,0,35.67095056,139.7053381,162,35,ìy,2020/1/11,2,0,0,153.8,5.573065844,2
DSD07833-200111,8,23,male,0.047,0.022,0,0,0,0.93,0.001,0,35.67095056,139.7053381,101,35,ìy,2020/1/11,2,1,0,161.9,9.385660066,2
DSD07833-200111,9,33,male,0,0,0,0,0.011,0.989,0,0,35.67095056,139.7053381,61,35,ìy,2020/1/11,2,1,0,161.9,15.51724044,2
DSD07833-200111,10,23,male,0,0.001,0,0,0.002,0.997,0,0,35.67095056,139.7053381,59,35,ìy,2020/1/11,2,1,0,161.9,16.04206215,2
DSD07834-200111,1,21,female,0,0,0,0,0.53,0.468,0.001,0,35.67089528,139.7054653,454,35,ìy,2020/1/11,2,0,1,153.8,2.011138032,2
DSD07834-200111,4,16,female,0,0,0,0,0,0.995,0.004,0,35.67089528,139.7054653,296,35,ìy,2020/1/11,2,0,0,153.8,3.065968468,2
DSD07834-200111,5,59,male,0.001,0,0,0,0,0.996,0.002,0,35.67089528,139.7054653,269,35,ìy,2020/1/11,2,1,0,161.9,3.545842627,2
DSD07834-200111,6,17,female,0,0.001,0,0,0.995,0.004,0,0,35.67089528,139.7054653,256,35,ìy,2020/1/11,2,0,1,153.8,3.539557292,2
DSD07834-200111,7,9,female,0,0,0,0,0.713,0.256,0.031,0,35.67089528,139.7054653,135,35,ìy,2020/1/11,2,0,1,153.8,6.680679012,2
DSD07834-200111,8,21,male,0.108,0.002,0.007,0.016,0.739,0.11,0.004,0.014,35.67089528,139.7054653,112,35,ìy,2020/1/11,2,1,1,161.9,8.467291667,2
DSD07834-200111,9,15,female,0,0,0,0,0.413,0.585,0.001,0.001,35.67089528,139.7054653,57,35,ìy,2020/1/11,2,0,0,153.8,15.77476608,2
DSD07835-200111,1,17,female,0,0,0,0,0.01,0.986,0.003,0.001,35.67086111,139.7055483,380,35,ìy,2020/1/11,2,0,0,153.8,2.395964912,2
DSD07835-200111,2,19,female,0,0,0,0,0,0.998,0.002,0,35.67086111,139.7055483,360,35,ìy,2020/1/11,2,0,0,153.8,2.52712963,2
DSD07835-200111,3,22,female,0,0,0,0,1,0,0,0,35.67086111,139.7055483,238,35,ìy,2020/1/11,2,0,1,153.8,3.804607843,2
DSD07835-200111,4,20,female,0,0,0,0,0.001,0.981,0.017,0,35.67086111,139.7055483,199,35,ìy,2020/1/11,2,0,0,153.8,4.543375209,2
DSD07835-200111,5,32,male,0,0.001,0,0.003,0,0.847,0.004,0.144,35.67086111,139.7055483,143,35,ìy,2020/1/11,2,1,0,161.9,6.639312354,2
DSD07835-200111,6,20,female,0,0,0,0,0,0.967,0.033,0,35.67086111,139.7055483,142,35,ìy,2020/1/11,2,0,0,153.8,6.353075117,2
DSD07835-200111,7,30,male,0,0,0,0,0.002,0.995,0.003,0,35.67086111,139.7055483,73,35,ìy,2020/1/11,2,1,0,161.9,12.97221461,2
DSD07835-200111,8,23,female,0,0,0,0,0,0.973,0.027,0,35.67086111,139.7055483,48,35,ìy,2020/1/11,2,0,0,153.8,18.72597222,2
DSD07835-200111,9,29,male,0,0,0,0,0.07,0.928,0.002,0,35.67086111,139.7055483,39,35,ìy,2020/1/11,2,1,0,161.9,24.25081197,2
DSD07836-200111,1,42,female,0.001,0.001,0,0.001,0,0.926,0.008,0.063,35.670755,139.7057267,365,35,ìy,2020/1/11,2,0,0,153.8,2.492990868,2
DSD07836-200111,2,7,female,0,0,0,0,0,0.562,0.438,0,35.670755,139.7057267,310,35,ìy,2020/1/11,2,0,0,153.8,2.929086022,2
DSD07836-200111,3,8,female,0,0.029,0,0,0.028,0.94,0.002,0,35.670755,139.7057267,261,35,ìy,2020/1/11,2,0,0,153.8,3.472420179,2
DSD07836-200111,4,19,male,0.003,0.046,0,0,0,0.936,0.014,0,35.670755,139.7057267,160,35,ìy,2020/1/11,2,1,0,161.9,5.937604167,2
DSD07836-200111,5,18,female,0,0,0,0,0,1,0,0,35.670755,139.7057267,140,35,ìy,2020/1/11,2,0,0,153.8,6.443333333,2
DSD07836-200111,6,20,male,0,0,0,0,0,0.997,0.002,0,35.670755,139.7057267,107,35,ìy,2020/1/11,2,1,0,161.9,8.861323988,2
DSD07836-200111,7,25,male,0,0,0,0,0.027,0.962,0.005,0.006,35.670755,139.7057267,76,35,ìy,2020/1/11,2,1,0,161.9,12.46153509,2
DSD07837-200111,1,20,female,0,0,0,0,0.99,0.01,0,0,35.67072278,139.7057861,302,35,ìy,2020/1/11,2,0,1,153.8,3.005750552,2
DSD07837-200111,2,23,female,0,0,0,0,1,0,0,0,35.67072278,139.7057861,247,35,ìy,2020/1/11,2,0,1,153.8,3.667253711,2
DSD07837-200111,3,23,female,0.004,0.004,0.019,0,0.34,0.627,0.005,0,35.67072278,139.7057861,188,35,ìy,2020/1/11,2,0,0,153.8,4.807163121,2
DSD07837-200111,4,23,male,0,0,0,0,0.001,0.973,0.025,0,35.67072278,139.7057861,159,35,ìy,2020/1/11,2,1,0,161.9,5.974727463,2
DSD07837-200111,5,24,male,0,0,0,0,0.002,0.998,0,0,35.67072278,139.7057861,49,35,ìy,2020/1/11,2,1,0,161.9,19.30880952,2
DSD07838-200111,1,22,female,0,0,0,0,1,0,0,0,35.67065472,139.7058936,359,35,ìy,2020/1/11,2,0,1,153.8,2.534071495,2
DSD07838-200111,2,24,male,0.001,0,0,0,0,0.997,0.001,0,35.67065472,139.7058936,121,35,ìy,2020/1/11,2,1,0,161.9,7.840096419,2
DSD07838-200111,3,23,male,0,0.001,0,0,0.027,0.96,0.003,0.009,35.67065472,139.7058936,61,35,ìy,2020/1/11,2,1,0,161.9,15.51724044,2
DSD07838-200111,4,7,female,0,0,0,0,0.005,0.992,0,0.002,35.67065472,139.7058936,58,35,ìy,2020/1/11,2,0,0,153.8,15.5033908,2
DSD07838-200111,5,18,female,0,0,0,0,0,1,0,0,35.67065472,139.7058936,58,35,ìy,2020/1/11,2,0,0,153.8,15.5033908,2
DSD07838-200111,6,18,female,0,0,0,0,0,0.999,0.001,0,35.67065472,139.7058936,53,35,ìy,2020/1/11,2,0,0,153.8,16.96267296,2
DSD07838-200111,7,23,female,0,0,0,0,0.971,0.026,0,0.002,35.67065472,139.7058936,50,35,ìy,2020/1/11,2,0,1,153.8,17.97833333,2
DSD07839-200111,1,21,female,0,0,0,0,0,0.965,0.035,0,35.67064806,139.706075,205,35,ìy,2020/1/11,2,0,0,153.8,4.411422764,2
DSD07839-200111,2,18,female,0,0,0,0,0,0.989,0.01,0,35.67064806,139.706075,163,35,ìy,2020/1/11,2,0,0,153.8,5.53908998,2
DSD07839-200111,3,39,female,0,0,0,0.002,0,0.858,0.006,0.134,35.67064806,139.706075,100,35,ìy,2020/1/11,2,0,0,153.8,9.006666667,2
DSD07839-200111,4,8,female,0,0,0,0,0,0.999,0.001,0,35.67064806,139.706075,99,35,ìy,2020/1/11,2,0,0,153.8,9.097289562,2
DSD07839-200111,5,22,female,0,0,0,0,0,1,0,0,35.67064806,139.706075,92,35,ìy,2020/1/11,2,0,0,153.8,9.786811594,2
DSD07839-200111,6,5,female,0,0,0,0,1,0,0,0,35.67064806,139.706075,67,35,ìy,2020/1/11,2,0,1,153.8,13.42554726,2
DSD07839-200111,7,7,male,0,0.001,0,0,0.596,0.401,0.002,0,35.67064806,139.706075,62,35,ìy,2020/1/11,2,1,1,161.9,15.26752688,2
DSD07839-200111,8,24,male,0,0.001,0,0,0.029,0.97,0,0,35.67064806,139.706075,54,35,ìy,2020/1/11,2,1,0,161.9,17.52419753,2
DSD07839-200111,9,27,female,0,0,0,0,0,0.996,0.003,0,35.67064806,139.706075,47,35,ìy,2020/1/11,2,0,0,153.8,19.12365248,2
DSD07839-200111,10,30,male,0.001,0,0,0,0,0.99,0.009,0,35.67064806,139.706075,46,35,ìy,2020/1/11,2,1,0,161.9,20.5657971,2
DSD07839-200111,11,14,female,0,0,0,0,0,0.998,0.002,0,35.67064806,139.706075,46,35,ìy,2020/1/11,2,0,0,153.8,19.53862319,2
DSD07839-200111,13,24,female,0,0,0,0,0,0.996,0,0.004,35.67064806,139.706075,44,35,ìy,2020/1/11,2,0,0,153.8,20.42515152,2
DSD07840-200111,1,23,female,0,0,0,0,0.002,0.997,0.001,0,35.67051833,139.7061694,338,35,ìy,2020/1/11,2,0,0,153.8,2.68933925,2
DSD07840-200111,2,22,female,0.015,0.003,0.005,0.001,0.005,0.259,0,0.712,35.67051833,139.7061694,278,35,ìy,2020/1/11,2,0,0,153.8,3.262218225,2
DSD07840-200111,3,35,male,0.013,0.001,0,0,0,0.985,0,0,35.67051833,139.7061694,234,35,ìy,2020/1/11,2,1,0,161.9,4.070968661,2
DSD07840-200111,4,20,female,0,0,0,0,0,0.991,0.009,0,35.67051833,139.7061694,184,35,ìy,2020/1/11,2,0,0,153.8,4.910905797,2
DSD07840-200111,6,38,female,0.002,0.001,0,0,0,0.989,0.009,0,35.67051833,139.7061694,114,35,ìy,2020/1/11,2,0,0,153.8,7.904883041,2
DSD07840-200111,7,21,female,0,0,0,0,0.02,0.979,0.001,0,35.67051833,139.7061694,112,35,ìy,2020/1/11,2,0,0,153.8,8.045416667,2
DSD07840-200111,8,21,male,0,0,0,0,0,0.99,0.009,0,35.67051833,139.7061694,95,35,ìy,2020/1/11,2,1,0,161.9,9.97622807,2
DSD07840-200111,9,18,female,0,0,0,0,0,1,0,0,35.67051833,139.7061694,80,35,ìy,2020/1/11,2,0,0,153.8,11.24958333,2
DSD07841-200111,1,30,male,0,0,0,0,0.002,0.997,0.001,0,35.67045139,139.7064683,266,35,ìy,2020/1/11,2,1,0,161.9,3.585438596,2
DSD07841-200111,2,23,male,0.002,0,0,0,0.001,0.976,0.001,0.019,35.67045139,139.7064683,212,35,ìy,2020/1/11,2,1,0,161.9,4.489795597,2
DSD07841-200111,3,20,female,0,0,0,0,0,1,0,0,35.67045139,139.7064683,183,35,ìy,2020/1/11,2,0,0,153.8,4.937550091,2
DSD07841-200111,4,22,female,0,0,0,0,0.003,0.977,0.018,0.001,35.67045139,139.7064683,110,35,ìy,2020/1/11,2,0,0,153.8,8.191060606,2
DSD07841-200111,5,33,male,0,0,0,0,0,0.997,0.003,0,35.67045139,139.7064683,105,35,ìy,2020/1/11,2,1,0,161.9,9.029444444,2
DSD07841-200111,11,23,male,0,0,0,0,0.001,0.998,0,0,35.67045139,139.7064683,66,35,ìy,2020/1/11,2,1,0,161.9,14.34434343,2
DSD07841-200111,12,29,male,0,0,0,0,0.968,0.031,0,0,35.67045139,139.7064683,53,35,ìy,2020/1/11,2,1,1,161.9,17.85418239,2
DSD07841-200111,13,21,male,0,0,0,0,0,0.995,0.003,0.001,35.67045139,139.7064683,47,35,ìy,2020/1/11,2,1,0,161.9,20.12897163,2
DSD07842-200111,1,14,female,0,0,0,0,0,0.993,0.001,0.006,35.6703106,139.7065948,162,35,ìy,2020/1/11,2,0,0,153.8,5.573065844,2
DSD07842-200111,2,22,female,0,0.001,0,0,0.001,0.99,0.008,0,35.6703106,139.7065948,149,35,ìy,2020/1/11,2,0,0,153.8,6.056252796,2
DSD07842-200111,3,16,female,0,0,0,0,0,0.999,0.001,0,35.6703106,139.7065948,127,35,ìy,2020/1/11,2,0,0,153.8,7.099304462,2
DSD07842-200111,4,36,female,0,0,0,0,0.012,0.969,0.001,0.019,35.6703106,139.7065948,99,35,ìy,2020/1/11,2,0,0,153.8,9.097289562,2
DSD07843-200111,1,46,male,0,0,0,0,0,0.974,0.002,0.023,35.67035273,139.7065038,159,35,ìy,2020/1/11,2,1,0,161.9,5.974727463,2
DSD07843-200111,2,18,female,0,0.024,0.003,0,0.027,0.944,0.002,0,35.67035273,139.7065038,145,35,ìy,2020/1/11,2,0,0,153.8,6.222356322,2
DSD07843-200111,3,18,male,0,0,0,0,0,0.978,0.021,0.001,35.67035273,139.7065038,109,35,ìy,2020/1/11,2,1,0,161.9,8.699373089,2
DSD07843-200111,4,23,male,0,0,0,0,0,0.892,0,0.108,35.67035273,139.7065038,52,35,ìy,2020/1/11,2,1,0,161.9,18.19685897,2
DSD07844-200111,1,18,female,0,0.001,0,0,0.01,0.985,0.004,0,35.67048708,139.7062798,296,35,ìy,2020/1/11,2,0,0,153.8,3.065968468,2
DSD07844-200111,2,15,female,0,0.008,0,0,0.055,0.936,0.001,0,35.67048708,139.7062798,282,35,ìy,2020/1/11,2,0,0,153.8,3.21644208,2
DSD07844-200111,3,23,male,0,0.001,0,0,0,0.933,0.065,0,35.67048708,139.7062798,114,35,ìy,2020/1/11,2,1,0,161.9,8.319356725,2
DSD07844-200111,4,27,female,0,0,0,0,0,0.992,0.008,0,35.67048708,139.7062798,113,35,ìy,2020/1/11,2,0,0,153.8,7.974528024,2
DSD07844-200111,5,20,female,0,0,0,0,0,0.999,0.001,0,35.67048708,139.7062798,108,35,ìy,2020/1/11,2,0,0,153.8,8.342098765,2
DSD07844-200111,6,12,male,0,0,0,0,0,1,0,0,35.67048708,139.7062798,79,35,ìy,2020/1/11,2,1,0,161.9,11.98964135,2
DSD07844-200111,7,23,female,0.026,0.001,0.024,0,0.588,0.322,0.037,0,35.67048708,139.7062798,72,35,ìy,2020/1/11,2,0,1,153.8,12.49564815,2
DSD07844-200111,8,13,female,0,0,0,0,0.001,0.771,0.004,0.224,35.67048708,139.7062798,69,35,ìy,2020/1/11,2,0,0,153.8,13.03741546,2
DSD07844-200111,10,43,male,0,0,0,0,0,0.995,0.004,0.001,35.67048708,139.7062798,65,35,ìy,2020/1/11,2,1,0,161.9,14.56448718,2
DSD07844-200111,11,20,male,0,0,0,0,1,0,0,0,35.67048708,139.7062798,64,35,ìy,2020/1/11,2,1,1,161.9,14.79151042,2
DSD07844-200111,13,19,female,0,0,0,0,0.69,0.309,0,0,35.67048708,139.7062798,46,35,ìy,2020/1/11,2,0,1,153.8,19.53862319,2
DSD07844-200111,14,26,male,0,0,0,0,0,1,0,0,35.67048708,139.7062798,42,35,ìy,2020/1/11,2,1,0,161.9,22.52111111,2
DSD07845-200111,1,38,male,0,0.001,0.001,0.001,0,0.947,0.042,0.008,35.67065702,139.7059276,387,35,ìy,2020/1/11,2,1,0,161.9,2.475353144,2
DSD07845-200111,2,20,female,0,0,0,0,0,0.985,0.014,0.001,35.67065702,139.7059276,319,35,ìy,2020/1/11,2,0,0,153.8,2.847434692,2
DSD07845-200111,3,19,female,0,0,0,0,0,0.989,0,0.011,35.67065702,139.7059276,232,35,ìy,2020/1/11,2,0,0,153.8,3.902097701,2
DSD07845-200111,4,21,female,0,0,0,0,0.059,0.926,0,0.015,35.67065702,139.7059276,221,35,ìy,2020/1/11,2,0,0,153.8,4.094577677,2
DSD07845-200111,5,18,female,0.004,0.003,0,0,0,0.935,0.058,0,35.67065702,139.7059276,171,35,ìy,2020/1/11,2,0,0,153.8,5.281588694,2
DSD07846-200111,1,19,female,0.003,0.005,0.01,0,0.389,0.507,0.001,0.086,35.67072089,139.70575,271,35,ìy,2020/1/11,2,0,0,153.8,3.345578106,2
DSD07846-200111,2,20,male,0,0,0,0,0,1,0,0,35.67072089,139.70575,224,35,ìy,2020/1/11,2,1,0,161.9,4.251145833,2
DSD07846-200111,3,22,female,0,0,0,0.001,0,0.978,0.008,0.014,35.67072089,139.70575,205,35,ìy,2020/1/11,2,0,0,153.8,4.411422764,2
DSD07846-200111,4,23,female,0,0,0,0,0.026,0.973,0,0.001,35.67072089,139.70575,80,35,ìy,2020/1/11,2,0,0,153.8,11.24958333,2
DSD07846-200111,5,25,male,0,0,0,0,0,1,0,0,35.67072089,139.70575,61,35,ìy,2020/1/11,2,1,0,161.9,15.51724044,2
DSD07846-200111,6,20,female,0,0,0,0,0.001,0.996,0.003,0,35.67072089,139.70575,50,35,ìy,2020/1/11,2,0,0,153.8,17.97833333,2
DSD07847-200111,1,20,female,0,0.001,0,0,0.051,0.943,0.005,0,35.67090472,139.705475,86,35,ìy,2020/1/11,2,0,0,153.8,10.46717054,2
DSD07847-200111,2,22,female,0,0,0,0,0.491,0.508,0,0,35.67090472,139.705475,68,35,ìy,2020/1/11,2,0,0,153.8,13.22862745,2
DSD07848-200111,1,20,female,0,0.001,0,0,0.009,0.978,0.012,0,35.67095917,139.7053644,352,35,ìy,2020/1/11,2,0,0,153.8,2.583768939,2
DSD07848-200111,2,19,female,0,0,0,0,0,0.977,0.023,0,35.67095917,139.7053644,335,35,ìy,2020/1/11,2,0,0,153.8,2.713109453,2
DSD07848-200111,3,18,female,0.002,0,0,0,0,0.995,0.002,0.001,35.67095917,139.7053644,245,35,ìy,2020/1/11,2,0,0,153.8,3.696904762,2
DSD07848-200111,4,18,male,0,0,0,0,0,0.995,0.005,0,35.67095917,139.7053644,229,35,ìy,2020/1/11,2,1,0,161.9,4.159090247,2
DSD07848-200111,5,43,male,0,0,0,0.001,0,0.967,0.014,0.018,35.67095917,139.7053644,149,35,ìy,2020/1/11,2,1,0,161.9,6.37336689,2
DSD07848-200111,6,27,male,0,0.001,0,0,0.044,0.95,0.003,0.003,35.67095917,139.7053644,148,35,ìy,2020/1/11,2,1,0,161.9,6.416193694,2
DSD07848-200111,7,20,female,0,0,0,0,0,0.989,0.01,0.001,35.67095917,139.7053644,146,35,ìy,2020/1/11,2,0,0,153.8,6.179977169,2
DSD07848-200111,8,18,female,0,0.006,0,0,0.014,0.974,0.003,0.003,35.67095917,139.7053644,117,35,ìy,2020/1/11,2,0,0,153.8,7.703091168,2
DSD07848-200111,9,19,male,0,0,0,0.011,0,0.861,0.004,0.124,35.67095917,139.7053644,116,35,ìy,2020/1/11,2,1,0,161.9,8.176522989,2
DSD07849-200111,1,20,male,0,0,0,0,0.006,0.992,0.002,0,35.67101001,139.705248,395,35,ìy,2020/1/11,2,1,0,161.9,2.42592827,2
DSD07849-200111,2,21,male,0,0,0,0,0,0.996,0.003,0.001,35.67101001,139.705248,368,35,ìy,2020/1/11,2,1,0,161.9,2.601349638,2
DSD07849-200111,3,21,male,0,0,0,0,0.24,0.752,0.007,0.001,35.67101001,139.705248,251,35,ìy,2020/1/11,2,1,0,161.9,3.797616202,2
DSD07849-200111,4,23,male,0,0,0,0,0,0.998,0.001,0,35.67101001,139.705248,248,35,ìy,2020/1/11,2,1,0,161.9,3.84313172,2
DSD07849-200111,5,31,female,0,0,0,0.001,0,0.977,0.018,0.003,35.67101001,139.705248,212,35,ìy,2020/1/11,2,0,0,153.8,4.266918239,2
DSD07849-200111,6,23,female,0,0,0,0,0,0.998,0.001,0,35.67101001,139.705248,104,35,ìy,2020/1/11,2,0,0,153.8,8.661602564,2
DSD07849-200111,7,18,male,0,0,0,0,0,1,0,0,35.67101001,139.705248,63,35,ìy,2020/1/11,2,1,0,161.9,15.02574074,2
DSD07849-200111,8,17,male,0,0,0,0,0.001,0.711,0.001,0.286,35.67101001,139.705248,50,35,ìy,2020/1/11,2,1,0,161.9,18.92333333,2
DSD07849-200111,9,24,female,0,0,0,0,0,1,0,0,35.67101001,139.705248,48,35,ìy,2020/1/11,2,0,0,153.8,18.72597222,2
DSD07849-200111,10,21,male,0.001,0,0,0,0.225,0.758,0.001,0.016,35.67101001,139.705248,45,35,ìy,2020/1/11,2,1,0,161.9,21.02203704,2
DSD07849-200111,11,18,female,0,0,0,0,0.001,0.975,0.001,0.022,35.67101001,139.705248,37,35,ìy,2020/1/11,2,0,0,153.8,24.28274775,2
DSD07850-200111,1,20,female,0,0,0,0,0,0.984,0.001,0.015,35.67110511,139.705075,379,35,ìy,2020/1/11,2,0,0,153.8,2.402194371,2
DSD07850-200111,2,19,female,0.012,0.001,0,0,0,0.983,0.003,0,35.67110511,139.705075,271,35,ìy,2020/1/11,2,0,0,153.8,3.345578106,2
DSD07850-200111,3,17,female,0,0,0,0,0,0.955,0.041,0.004,35.67110511,139.705075,226,35,ìy,2020/1/11,2,0,0,153.8,4.004764012,2
DSD07850-200111,4,50,male,0.003,0,0,0.001,0.001,0.399,0.001,0.596,35.67110511,139.705075,168,35,ìy,2020/1/11,2,1,0,161.9,5.656527778,2
DSD07850-200111,5,20,female,0,0.001,0,0,0.715,0.284,0,0,35.67110511,139.705075,140,35,ìy,2020/1/11,2,0,1,153.8,6.443333333,2
DSD07850-200111,6,18,female,0,0,0,0,0.176,0.81,0.004,0.009,35.67110511,139.705075,117,35,ìy,2020/1/11,2,0,0,153.8,7.703091168,2
DSD07850-200111,7,21,female,0,0,0,0,0,1,0,0,35.67110511,139.705075,99,35,ìy,2020/1/11,2,0,0,153.8,9.097289562,2
DSD07850-200111,8,22,male,0,0,0,0,0.002,0.993,0.005,0,35.67110511,139.705075,95,35,ìy,2020/1/11,2,1,0,161.9,9.97622807,2
DSD07850-200111,9,30,female,0,0,0,0,0.05,0.945,0.003,0.002,35.67110511,139.705075,89,35,ìy,2020/1/11,2,0,0,153.8,10.11552434,2
DSD07850-200111,10,20,male,0,0,0,0,0,1,0,0,35.67110511,139.705075,75,35,ìy,2020/1/11,2,1,0,161.9,12.62722222,2
DSD07850-200111,14,17,female,0,0,0,0.001,0.244,0.004,0.001,0.749,35.67110511,139.705075,41,35,ìy,2020/1/11,2,0,0,153.8,21.91711382,2
DSD07851-200111,1,19,female,0.002,0,0,0,0,0.636,0,0.36,35.67114574,139.7049782,629,35,ìy,2020/1/11,2,0,0,153.8,1.461338103,2
DSD07851-200111,2,22,female,0,0,0,0,0,0.999,0.001,0,35.67114574,139.7049782,451,35,ìy,2020/1/11,2,0,0,153.8,2.024283075,2
DSD07851-200111,3,18,female,0,0,0,0,0.002,0.995,0.002,0.001,35.67114574,139.7049782,170,35,ìy,2020/1/11,2,0,0,153.8,5.31245098,2
DSD07851-200111,4,25,female,0.01,0.002,0.001,0.001,0.001,0.947,0.003,0.034,35.67114574,139.7049782,148,35,ìy,2020/1/11,2,0,0,153.8,6.096936937,2
DSD07851-200111,5,12,male,0,0,0,0,0,0.961,0.001,0.039,35.67114574,139.7049782,125,35,ìy,2020/1/11,2,1,0,161.9,7.590333333,2
DSD07851-200111,6,42,male,0,0,0,0,0,0.931,0.068,0,35.67114574,139.7049782,104,35,ìy,2020/1/11,2,1,0,161.9,9.115929487,2
DSD07851-200111,7,15,female,0,0,0,0,0,0.979,0.021,0,35.67114574,139.7049782,98,35,ìy,2020/1/11,2,0,0,153.8,9.189761905,2
DSD07852-200111,1,12,female,0,0,0,0,0,0.99,0.009,0,35.67118534,139.7048948,333,35,ìy,2020/1/11,2,0,0,153.8,2.729194194,2
DSD07852-200111,2,19,female,0,0,0,0,0.999,0,0,0,35.67118534,139.7048948,269,35,ìy,2020/1/11,2,0,1,153.8,3.370192069,2
DSD07852-200111,3,46,female,0,0.002,0,0,0.021,0.969,0.007,0,35.67118534,139.7048948,266,35,ìy,2020/1/11,2,0,0,153.8,3.407807018,2
DSD07852-200111,4,19,female,0,0,0,0,0.999,0.001,0,0,35.67118534,139.7048948,248,35,ìy,2020/1/11,2,0,1,153.8,3.652607527,2
DSD07852-200111,5,35,male,0,0,0,0,0,0.994,0.005,0.001,35.67118534,139.7048948,150,35,ìy,2020/1/11,2,1,0,161.9,6.331111111,2
DSD07852-200111,10,31,male,0,0,0,0,0,0.997,0.003,0,35.67118534,139.7048948,121,35,ìy,2020/1/11,2,1,0,161.9,7.840096419,2
DSD07852-200111,11,18,female,0.005,0,0,0,0,0.985,0.002,0.008,35.67118534,139.7048948,109,35,ìy,2020/1/11,2,0,0,153.8,8.26588685,2
