filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,âÊëúÉTÉCÉY,35mmä∑éZ,ójì˙,ì˙ït,éûä‘ë—,happy_tf,male_tf,distance,ójì˙_tf,,ä¥èÓ,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,,150+,,,,,
DSC05339-1215-2,4,19,female,0,0,0,0,1,0,0,0,35.6592175,139.7027481,106,35,ì˙,2019/12/15,3,1,0,8.499,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05340-1215,3,23,female,0,0,0,0,0.002,0.992,0.001,0.004,35.65932375,139.7011144,212,35,ì˙,2019/12/15,3,0,0,4.267,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05341-1215,2,20,female,0,0,0,0.001,0,0.968,0.025,0.005,35.65931482,139.7013248,341,35,ì˙,2019/12/15,3,0,0,2.666,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05342-1215,1,18,female,0,0.002,0,0,0.804,0.18,0,0.013,35.65932578,139.7016296,188,35,ì˙,2019/12/15,3,1,0,4.807,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05343-1215,2,24,female,0,0.001,0,0.001,0,0.991,0.003,0.003,35.65930617,139.7018517,303,35,ì˙,2019/12/15,3,0,0,2.996,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05343-1215,3,24,female,0,0,0,0,0.001,0.998,0.001,0,35.65930617,139.7018517,85,35,ì˙,2019/12/15,3,0,0,10.59,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05343-1215-2,1,39,female,0.005,0,0.005,0.172,0.005,0.127,0.364,0.321,35.65881203,139.7038719,82,35,ì˙,2019/12/15,3,0,0,10.976,1,,,0,0,0,0,0,0,1,0,,,,,,,
DSC05343-1215-2,2,24,female,0.001,0,0,0.004,0.026,0.604,0.337,0.028,35.65881203,139.7038719,80,35,ì˙,2019/12/15,3,0,0,11.25,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05345-1215,3,18,female,0,0,0,0,0,0.992,0,0.007,35.65942144,139.7023669,297,35,ì˙,2019/12/15,3,0,0,3.056,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05345-1215,4,24,female,0,0,0,0,0.002,0.996,0.002,0,35.65942144,139.7023669,180,35,ì˙,2019/12/15,3,0,0,5.019,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05345-1215,6,25,female,0,0,0,0,0,0.998,0.001,0,35.65942144,139.7023669,114,35,ì˙,2019/12/15,3,0,0,7.905,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05345-1215,7,23,female,0,0,0,0,0.006,0.991,0.003,0.001,35.65942144,139.7023669,114,35,ì˙,2019/12/15,3,0,0,7.905,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05345-1215,9,18,female,0.001,0,0,0,0.001,0.987,0.004,0.007,35.65942144,139.7023669,100,35,ì˙,2019/12/15,3,0,0,9.007,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05345-1215,12,23,female,0,0,0,0,0.004,0.817,0,0.178,35.65942144,139.7023669,68,35,ì˙,2019/12/15,3,0,0,13.229,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05345-1215,13,31,female,0.001,0,0,0,0.964,0.03,0.005,0,35.65942144,139.7023669,58,35,ì˙,2019/12/15,3,1,0,15.503,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05345-1215,14,22,female,0.006,0,0,0,0.15,0.839,0.003,0.002,35.65942144,139.7023669,57,35,ì˙,2019/12/15,3,0,0,15.775,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05346-1215,1,10,female,0,0,0,0,0.002,0.995,0.001,0.002,35.65950292,139.702753,109,35,ì˙,2019/12/15,3,0,0,8.266,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05346-1215,2,13,female,0,0,0,0,0.002,0.997,0.001,0,35.65950292,139.702753,104,35,ì˙,2019/12/15,3,0,0,8.662,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05346-1215-2,1,19,female,0.001,0.001,0.001,0,0.822,0.167,0.007,0,35.65921761,139.704274,170,35,ì˙,2019/12/15,3,1,0,5.312,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05346-1215-2,3,21,female,0,0,0,0,1,0,0,0,35.65921761,139.704274,134,35,ì˙,2019/12/15,3,1,0,6.73,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05346-1215-2,4,19,female,0,0,0,0,0.996,0.003,0,0,35.65921761,139.704274,120,35,ì˙,2019/12/15,3,1,0,7.511,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05347-1215,1,12,female,0,0,0,0,0.009,0.989,0.001,0,35.65955174,139.7029856,80,35,ì˙,2019/12/15,3,0,0,11.25,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05347-1215-2,1,21,female,0.001,0,0,0.006,0,0.912,0.002,0.079,35.65933752,139.7043429,123,35,ì˙,2019/12/15,3,0,0,7.329,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05348-1215,2,24,female,0.001,0,0,0,0.708,0.29,0.001,0,35.65962903,139.703452,190,35,ì˙,2019/12/15,3,1,0,4.757,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05348-1215,3,21,female,0,0,0.001,0.002,0,0.699,0.008,0.289,35.65962903,139.703452,156,35,ì˙,2019/12/15,3,0,0,5.786,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05348-1215,4,24,female,0,0,0,0.001,0,0.985,0.001,0.013,35.65962903,139.703452,66,35,ì˙,2019/12/15,3,0,0,13.628,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05348-1215,7,17,female,0,0,0,0,0.012,0.988,0,0,35.65962903,139.703452,39,35,ì˙,2019/12/15,3,0,0,23.039,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05353-1215,1,24,female,0.001,0.001,0,0,0.538,0.449,0.008,0.002,35.65993118,139.7050116,140,35,ì˙,2019/12/15,3,1,0,6.443,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05354-1215,1,25,female,0,0.002,0,0,0.01,0.987,0.001,0,35.65999582,139.7052933,98,35,ì˙,2019/12/15,3,0,0,9.19,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05354-1215,2,23,female,0,0,0,0,0.789,0.205,0.005,0,35.65999582,139.7052933,97,35,ì˙,2019/12/15,3,1,0,9.284,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05355-1215,2,25,female,0,0,0,0,0,0.999,0.001,0,35.66005656,139.7056416,155,35,ì˙,2019/12/15,3,0,0,5.823,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05355-1215-2,1,12,female,0,0,0,0,0.023,0.955,0.002,0.02,35.65864853,139.7045097,80,35,ì˙,2019/12/15,3,0,0,11.25,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05355-1215-2,2,6,female,0,0,0,0,0,0.995,0.001,0.004,35.65864853,139.7045097,72,35,ì˙,2019/12/15,3,0,0,12.496,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05356-1215,1,19,female,0,0,0.001,0,0,0.987,0.011,0.001,35.66019222,139.7057978,210,35,ì˙,2019/12/15,3,0,0,4.307,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05356-1215,2,41,female,0,0,0,0,0,0.876,0.123,0,35.66019222,139.7057978,181,35,ì˙,2019/12/15,3,0,0,4.992,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05357-1215,1,21,female,0.004,0,0,0.001,0.004,0.972,0.002,0.017,35.66020445,139.7055466,80,35,ì˙,2019/12/15,3,0,0,11.25,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05359-1215,1,18,female,0,0,0,0,0,0.95,0.05,0,35.65997574,139.7046032,111,35,ì˙,2019/12/15,3,0,0,8.118,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05359-1215,3,18,female,0.001,0,0,0.001,0.333,0.298,0.001,0.366,35.65997574,139.7046032,50,35,ì˙,2019/12/15,3,0,0,17.978,1,,,0,0,0,0,0,0,0,1,,,,,,,
DSC05359-1215,4,11,female,0.001,0,0,0,0.007,0.85,0.001,0.141,35.65997574,139.7046032,48,35,ì˙,2019/12/15,3,0,0,18.726,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05360-1215-2,1,24,female,0,0,0,0.014,0,0.786,0.005,0.195,35.65896861,139.7028397,181,35,ì˙,2019/12/15,3,0,0,4.992,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05361-1215,1,50,female,0,0,0,0,0.001,0.996,0.002,0.001,35.660476,139.7042614,56,35,ì˙,2019/12/15,3,0,0,16.056,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05361-1215-2,1,24,female,0.002,0,0,0.008,0,0.688,0.005,0.296,35.65931973,139.7027131,225,35,ì˙,2019/12/15,3,0,0,4.022,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05361-1215-2,2,36,female,0,0,0,0,0.01,0.975,0.012,0.003,35.65931973,139.7027131,194,35,ì˙,2019/12/15,3,0,0,4.66,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05362-1215-2,1,19,female,0.001,0.001,0,0.035,0.002,0.895,0.014,0.051,35.65972389,139.7005069,357,35,ì˙,2019/12/15,3,0,0,2.548,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05362-1215-2,2,21,female,0,0,0,0,0.314,0.679,0.001,0.005,35.65972389,139.7005069,291,35,ì˙,2019/12/15,3,0,0,3.118,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05362-1215-2,4,19,female,0,0,0,0,0.999,0,0.001,0,35.65972389,139.7005069,214,35,ì˙,2019/12/15,3,1,0,4.227,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05362-1215-2,5,22,female,0,0,0,0,0,0.886,0.114,0,35.65972389,139.7005069,205,35,ì˙,2019/12/15,3,0,0,4.411,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05362-1215-2,6,19,female,0,0,0,0,0.999,0.001,0,0,35.65972389,139.7005069,192,35,ì˙,2019/12/15,3,1,0,4.708,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05362-1215-2,9,21,female,0.001,0.001,0.003,0.001,0.16,0.816,0.011,0.009,35.65972389,139.7005069,119,35,ì˙,2019/12/15,3,0,0,7.574,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05364-1215-2,1,24,female,0,0,0,0,0,0.999,0,0,35.6600905,139.7006385,131,35,ì˙,2019/12/15,3,0,0,6.884,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05365-1215-2,2,16,female,0,0,0,0,1,0,0,0,35.66029153,139.700699,440,35,ì˙,2019/12/15,3,1,0,2.074,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05365-1215-2,4,19,female,0,0,0,0,0,1,0,0,35.66029153,139.700699,222,35,ì˙,2019/12/15,3,0,0,4.076,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05366-1215,1,10,female,0,0,0,0,0.889,0.109,0.001,0,35.6604356,139.7028456,79,35,ì˙,2019/12/15,3,1,0,11.392,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05366-1215-2,5,21,female,0,0,0,0,0.992,0.008,0,0,35.66051041,139.7007228,157,35,ì˙,2019/12/15,3,1,0,5.749,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05366-1215-2,6,25,female,0.009,0.001,0.002,0.001,0.003,0.969,0.009,0.006,35.66051041,139.7007228,148,35,ì˙,2019/12/15,3,0,0,6.097,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05366-1215-2,7,18,female,0.001,0,0.001,0,0.903,0.025,0.07,0,35.66051041,139.7007228,141,35,ì˙,2019/12/15,3,1,0,6.398,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05367-1215-2,1,20,female,0,0,0,0,0,0.97,0.03,0,35.6606889,139.7007321,241,35,ì˙,2019/12/15,3,0,0,3.758,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05367-1215-2,7,23,female,0,0,0,0,0,0.997,0.003,0,35.6606889,139.7007321,125,35,ì˙,2019/12/15,3,0,0,7.212,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05367-1215-2,8,19,female,0,0,0,0,0.01,0.988,0.002,0,35.6606889,139.7007321,123,35,ì˙,2019/12/15,3,0,0,7.329,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05367-1215-2,11,11,female,0,0,0,0,0,1,0,0,35.6606889,139.7007321,49,35,ì˙,2019/12/15,3,0,0,18.345,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05368-1215,2,18,female,0,0,0,0,0,0.981,0.019,0,35.66008917,139.7024914,115,35,ì˙,2019/12/15,3,0,0,7.836,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05369-1215-2,1,22,female,0,0,0,0.003,0,0.668,0.002,0.327,35.66118999,139.7006876,146,35,ì˙,2019/12/15,3,0,0,6.18,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05369-1215-2,3,25,female,0,0,0,0,0.001,0.997,0.001,0.001,35.66118999,139.7006876,136,35,ì˙,2019/12/15,3,0,0,6.632,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05369-1215-2,4,41,female,0,0,0,0.001,0,0.821,0.001,0.176,35.66118999,139.7006876,97,35,ì˙,2019/12/15,3,0,0,9.284,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05369-1215-2,5,23,female,0,0,0,0,1,0,0,0,35.66118999,139.7006876,92,35,ì˙,2019/12/15,3,1,0,9.787,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05369-1215-2,6,20,female,0.004,0.001,0.005,0.003,0.538,0.273,0.034,0.143,35.66118999,139.7006876,89,35,ì˙,2019/12/15,3,1,0,10.116,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05369-1215-2,7,19,female,0,0,0,0,0.478,0.517,0.001,0.003,35.66118999,139.7006876,85,35,ì˙,2019/12/15,3,0,0,10.59,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05369-1215-2,8,26,female,0.002,0.001,0,0,0.737,0.253,0.001,0.006,35.66118999,139.7006876,71,35,ì˙,2019/12/15,3,1,0,12.671,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05369-1215-2,9,14,female,0,0,0,0,0.008,0.982,0.001,0.009,35.66118999,139.7006876,71,35,ì˙,2019/12/15,3,0,0,12.671,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05369-1215-2,10,31,female,0,0,0,0,0,0.994,0,0.006,35.66118999,139.7006876,69,35,ì˙,2019/12/15,3,0,0,13.037,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05369-1215-2,11,11,female,0.001,0,0,0,0.015,0.982,0.002,0,35.66118999,139.7006876,65,35,ì˙,2019/12/15,3,0,0,13.838,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05369-1215-2,12,21,female,0,0,0,0,0.011,0.989,0,0,35.66118999,139.7006876,58,35,ì˙,2019/12/15,3,0,0,15.503,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05370-1215,2,21,female,0,0,0,0,0,0.999,0,0,35.65992342,139.7024577,237,35,ì˙,2019/12/15,3,0,0,3.821,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05370-1215,3,19,female,0,0,0,0,0,0.995,0.004,0,35.65992342,139.7024577,169,35,ì˙,2019/12/15,3,0,0,5.344,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05370-1215,4,23,female,0.003,0.002,0.001,0,0.036,0.924,0.001,0.033,35.65992342,139.7024577,126,35,ì˙,2019/12/15,3,0,0,7.155,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05370-1215,5,23,female,0,0,0,0,0.001,0.998,0,0.001,35.65992342,139.7024577,41,35,ì˙,2019/12/15,3,0,0,21.917,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05370-1215-2,1,19,female,0,0,0,0,0,0.992,0.008,0,35.66134515,139.7007067,488,35,ì˙,2019/12/15,3,0,0,1.873,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05370-1215-2,2,24,female,0,0.004,0.001,0,0.772,0.218,0.002,0.002,35.66134515,139.7007067,250,35,ì˙,2019/12/15,3,1,0,3.624,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05370-1215-2,4,19,female,0,0,0,0,0.02,0.98,0,0,35.66134515,139.7007067,58,35,ì˙,2019/12/15,3,0,0,15.503,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05370-1215-2,5,10,female,0,0,0,0,0,0.999,0,0.001,35.66134515,139.7007067,55,35,ì˙,2019/12/15,3,0,0,16.347,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05370-1215-2,6,19,female,0.001,0,0,0,0.004,0.994,0.001,0,35.66134515,139.7007067,53,35,ì˙,2019/12/15,3,0,0,16.963,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05371-1215-2,2,23,female,0,0.001,0,0,0.504,0.493,0.001,0.002,35.66161841,139.7007159,174,35,ì˙,2019/12/15,3,1,0,5.191,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05371-1215-2,4,24,female,0,0,0,0,0.004,0.996,0,0,35.66161841,139.7007159,62,35,ì˙,2019/12/15,3,0,0,14.505,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05373-1215-2,3,52,female,0.001,0.001,0,0,0.255,0.739,0.004,0.001,35.66205787,139.7007134,95,35,ì˙,2019/12/15,3,0,0,9.479,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05373-1215-2,5,21,female,0,0,0,0,0.219,0.78,0,0.001,35.66205787,139.7007134,81,35,ì˙,2019/12/15,3,0,0,11.111,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05374-1215-2,1,25,female,0.003,0,0,0,0.802,0.193,0.002,0,35.66217981,139.7005833,67,35,ì˙,2019/12/15,3,1,0,13.426,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05375-1215-2,1,12,female,0,0,0,0,0,0.994,0.006,0,35.66220859,139.7002796,65,35,ì˙,2019/12/15,3,0,0,13.838,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05376-1215-2,2,15,female,0,0,0,0,1,0,0,0,35.66222876,139.7000083,98,35,ì˙,2019/12/15,3,1,0,9.19,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05376-1215-2,3,25,female,0,0,0,0,0.003,0.996,0.001,0,35.66222876,139.7000083,91,35,ì˙,2019/12/15,3,0,0,9.894,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05376-1215-2,4,22,female,0,0,0,0,0.02,0.943,0,0.036,35.66222876,139.7000083,68,35,ì˙,2019/12/15,3,0,0,13.229,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05378-1215,1,19,female,0,0,0,0,0,0.997,0.001,0.002,35.65986521,139.7039845,255,35,ì˙,2019/12/15,3,0,0,3.553,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05378-1215-2,1,34,female,0.001,0,0,0,0,0.948,0.051,0,35.66232348,139.699342,183,35,ì˙,2019/12/15,3,0,0,4.938,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05378-1215-2,2,25,female,0.008,0,0.001,0.001,0.044,0.798,0.003,0.145,35.66232348,139.699342,123,35,ì˙,2019/12/15,3,0,0,7.329,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05378-1215-2,5,17,female,0,0,0,0.002,0,0.986,0.003,0.01,35.66232348,139.699342,63,35,ì˙,2019/12/15,3,0,0,14.276,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05379-1215,1,21,female,0.002,0,0,0,0.6,0.396,0.001,0.001,35.65992494,139.7042055,99,35,ì˙,2019/12/15,3,1,0,9.097,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05379-1215,2,18,female,0.002,0,0,0,0.995,0.004,0,0,35.65992494,139.7042055,97,35,ì˙,2019/12/15,3,1,0,9.284,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05379-1215,3,14,female,0,0,0,0,0.592,0.407,0.001,0.001,35.65992494,139.7042055,54,35,ì˙,2019/12/15,3,1,0,16.649,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05379-1215-2,1,30,female,0.003,0,0,0,0.001,0.991,0.002,0.003,35.66241719,139.6990981,58,35,ì˙,2019/12/15,3,0,0,15.503,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05380-1215,1,38,female,0,0,0,0,0,0.522,0.478,0,35.65995853,139.7044317,200,35,ì˙,2019/12/15,3,0,0,4.521,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05380-1215,4,21,female,0,0,0,0,0.005,0.987,0.008,0,35.65995853,139.7044317,72,35,ì˙,2019/12/15,3,0,0,12.496,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05380-1215-2,1,23,female,0,0,0,0,0,0.998,0.002,0,35.66240258,139.6989117,332,35,ì˙,2019/12/15,3,0,0,2.737,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05382-1215,1,25,female,0,0,0,0,0,0.949,0.051,0,35.66012958,139.7052486,111,35,ì˙,2019/12/15,3,0,0,8.118,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05382-1215,2,23,female,0,0,0,0,0,0.977,0.022,0,35.66012958,139.7052486,107,35,ì˙,2019/12/15,3,0,0,8.42,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05382-1215-2,3,18,female,0.002,0.001,0.001,0,0.108,0.876,0.013,0,35.66247319,139.6991759,144,35,ì˙,2019/12/15,3,0,0,6.265,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05382-1215-2,4,32,female,0,0.001,0,0,0,0.555,0.444,0,35.66247319,139.6991759,100,35,ì˙,2019/12/15,3,0,0,9.007,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05383-1215,3,28,female,0,0,0.001,0,0.827,0.169,0.002,0,35.66017388,139.705452,108,35,ì˙,2019/12/15,3,1,0,8.342,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05383-1215,4,2,female,0.002,0,0,0.012,0,0.615,0.003,0.367,35.66017388,139.705452,97,35,ì˙,2019/12/15,3,0,0,9.284,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05384-1215,1,18,female,0,0,0,0.004,0.014,0.748,0.024,0.209,35.6601538,139.7053941,259,35,ì˙,2019/12/15,3,0,0,3.499,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05384-1215,4,25,female,0,0,0,0,0.007,0.972,0,0.021,35.6601538,139.7053941,47,35,ì˙,2019/12/15,3,0,0,19.124,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05385-1215,2,46,female,0.001,0,0,0.002,0.002,0.86,0.01,0.125,35.66008116,139.7050104,46,35,ì˙,2019/12/15,3,0,0,19.539,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05385-1215-2,2,18,female,0,0,0,0.001,0.004,0.712,0.003,0.28,35.66303532,139.6991627,99,35,ì˙,2019/12/15,3,0,0,9.097,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05385-1215-2,4,25,female,0,0,0,0,0.881,0.118,0,0,35.66303532,139.6991627,60,35,ì˙,2019/12/15,3,1,0,14.988,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05386-1215-2,1,21,female,0,0,0,0.006,0,0.873,0.006,0.115,35.66298751,139.6991989,124,35,ì˙,2019/12/15,3,0,0,7.27,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05386-1215-2,4,20,female,0.011,0,0.007,0.001,0.026,0.877,0.075,0.002,35.66298751,139.6991989,90,35,ì˙,2019/12/15,3,0,0,10.004,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05386-1215-2,5,19,female,0,0,0,0,1,0,0,0,35.66298751,139.6991989,81,35,ì˙,2019/12/15,3,1,0,11.111,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05386-1215-2,7,18,female,0,0,0,0.001,0.005,0.512,0,0.482,35.66298751,139.6991989,68,35,ì˙,2019/12/15,3,0,0,13.229,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05387-1215-2,2,19,female,0,0,0,0,1,0,0,0,35.6628209,139.6991915,194,35,ì˙,2019/12/15,3,1,0,4.66,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05387-1215-2,3,21,female,0,0.001,0,0,0.987,0.012,0,0,35.6628209,139.6991915,158,35,ì˙,2019/12/15,3,1,0,5.713,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05387-1215-2,4,18,female,0,0,0,0,1,0,0,0,35.6628209,139.6991915,150,35,ì˙,2019/12/15,3,1,0,6.016,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05387-1215-2,5,17,female,0,0,0,0,0.998,0.002,0,0,35.6628209,139.6991915,130,35,ì˙,2019/12/15,3,1,0,6.936,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05387-1215-2,7,24,female,0,0,0,0,0.936,0.055,0.009,0,35.6628209,139.6991915,80,35,ì˙,2019/12/15,3,1,0,11.25,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05387-1215-2,8,15,female,0.001,0,0,0,0.157,0.838,0.002,0.002,35.6628209,139.6991915,67,35,ì˙,2019/12/15,3,0,0,13.426,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05388-1215,1,25,female,0,0,0,0,0.966,0.034,0,0,35.66045361,139.705185,70,35,ì˙,2019/12/15,3,1,0,12.852,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05388-1215-2,1,15,female,0,0,0,0,0.005,0.995,0,0,35.66256923,139.6992177,77,35,ì˙,2019/12/15,3,0,0,11.687,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05389-1215-2,1,24,female,0,0,0,0,0,0.999,0.001,0,35.66241068,139.6992565,114,35,ì˙,2019/12/15,3,0,0,7.905,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05390-1215,1,12,female,0.001,0.001,0,0,0.179,0.815,0.001,0.004,35.66060433,139.704647,122,35,ì˙,2019/12/15,3,0,0,7.389,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05390-1215-2,1,30,female,0,0,0,0.001,0.001,0.916,0.064,0.018,35.66228425,139.6994513,101,35,ì˙,2019/12/15,3,0,0,8.918,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05392-1215-2,1,17,female,0,0,0,0,0,0.997,0.002,0.001,35.66223303,139.6998555,131,35,ì˙,2019/12/15,3,0,0,6.884,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05392-1215-2,2,16,female,0,0,0,0,0.671,0.327,0.001,0,35.66223303,139.6998555,96,35,ì˙,2019/12/15,3,1,0,9.38,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05392-1215-2,3,39,female,0,0.003,0,0,0.365,0.632,0.001,0,35.66223303,139.6998555,87,35,ì˙,2019/12/15,3,0,0,10.347,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05392-1215-2,4,19,female,0,0,0,0,0.018,0.98,0,0.002,35.66223303,139.6998555,61,35,ì˙,2019/12/15,3,0,0,14.743,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05393-1215,1,18,female,0,0,0,0,0.148,0.851,0,0.001,35.66070503,139.7044697,61,35,ì˙,2019/12/15,3,0,0,14.743,1,,,0,0,0,0,0,1,0,0,,,,,,,
